"Accession"	"F1"	"F2"	"F3"	"F4"	"F5"	"F6"	"F7"	"F8"	"F9"	"F10"	"F11"	"F12"	"F13"	"F14"	"F15"	"F16"	"F17"	"F18"	"F19"	"F20"	"F21"	"F22"	"F23"	"F24"	"F25"	"F26"	"F27"	"F28"	"F29"	"F30"	"F31"	"F32"	"F33"	"F34"	"F35"	"F36"	"F37"	"F38"	"F39"	"F40"	"F41"	"F42"	"F43"	"F44"	"F45"	"F46"	"F47"	"F48"	"F49"	"F50"	"F51"	"F52"	"F53"	"F54"	"F55"	"F56"	"F57"	"F58"	"F59"	"F60"	"F61"	"F62"	"F63"	"F64"	"F65"	"F66"	"F67"	"F68"	"F69"	"F70"	"F71"	"F72"	"F73"	"F74"	"F75"	"F76"	"F77"	"F78"	"F79"	"F80"	"F81"	"F82"	"F83"	"F84"	"F85"	"F86"	"F87"	"F88"	"F89"	"F90"	"F91"	"F92"	"F93"	"F94"	"F95"	"F96"	"F97"	"F98"	"F99"	"F100"
"A0A2U3TZL5"	5282.86920166016	5319.95849609375	5239.32025146484	719.865844726563	717.305908203125	517.403930664063	NA	NA	NA	46.4283180236816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1409.76928710938	1552.91442871094	1960.37963867188	8692.2734375	2889.52587890625	NA	NA	NA	NA	NA	NA	3360.32592773438	33356.1875	22406.767578125	19712.869140625	NA	NA	NA	2608.12613932292	1614.4296875	2734.92000325521	NA	NA	72.308842976888	NA	420.035115559896	1752.16760253906	NA	NA	NA	NA	NA	NA	216.451212565104	1628.36558024089	482.247436523438	NA	NA	NA	NA	NA	NA	NA	5174.28662109375	4572.134765625	3898.87060546875	311.717742919922	265.872955322266	2349.81274414063	NA	NA	NA	NA	NA	306.779876708984	NA	NA	255.645385742188	NA	134.029006958008	NA	NA	239.32160949707	NA	NA	NA	NA
"O95996-2"	112.274668375651	1737.12162272135	384.798075358073	NA	NA	NA	NA	NA	63.4489186604818	NA	NA	415.227966308594	NA	NA	140.291259765625	NA	NA	NA	166.532608032227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21252.99609375	11514.212890625	NA	NA	NA	6058.28955078125	8566.2724609375	10848.2158203125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24828.3343505859	8146.10113525391	25605.0572509766	NA	NA	NA	6059.5404510498	7496.74505615234	3659.34056091309	NA	NA	NA	NA	NA	NA	NA	136.019622802734	684.171112060547	NA	2117.53238932292	1912.8818359375	2185.28466796875	3578.53255208333	2350.21419270833	NA	799.518147786458	279.114318847656	363.854044596354	NA	NA	NA	NA	NA	NA	NA	77.4594472249349	NA	NA	NA	NA	101.085255940755	111.72748819987	315.446848551432	NA	NA	NA	NA	NA	NA
"A0A1B1PFV3"	762.731608072917	579.726277669271	692.402913411458	4432.68815104167	3932.42447916667	3328.24446614583	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1695.93090820313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29616.08984375	30069.59765625	31355.24609375	NA	NA	NA	132948.734375	107884.140625	118981.5234375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"L8E8J1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	109.49341583252	NA	NA	85.766845703125	NA	NA	96953.40625	106860.402832031	66375.328125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4374.9462890625	2651.74340820313	3122.11450195313	1326.61889648438	1380.98303222656	1304.81225585938	328.466918945313	NA	461.499694824219	856.165710449219	998.729187011719	722.863708496094	293.9365234375	335.831787109375	311.2314453125	124.612953186035	NA	1657.98596191406	99.3037872314453	7927.95377604167	7150.16666666667	4940.92578125	NA	NA	4371.42350260417	7024.78987630208	1883.68758138021	6860.89781697591	317.935282389323	377.014770507813	380.226277669271	161.743225097656	NA	95.0449015299479	NA	NA	NA	NA	NA	NA	181.238265991211	255.376973470052	NA	186.974690755208	229.533772786458	153.901682535807	53.2007548014323	NA	NA
"Q8N1N4"	1383049.625	1291056.625	1298556.421875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4352.72607421875	NA	NA	2178.72583007813	NA	NA	177.105239868164	NA	NA	6756.41357421875	NA	NA	NA	NA	NA	NA	NA	NA	10034.205078125	NA	NA	NA	NA	5815.744140625	6516.40234375	7310.708984375	NA	NA	NA	16212.2001953125	13079.8330078125	10795.5986328125	2107.98876953125	NA	NA	NA	NA	NA	9166.65071614583	5544.21443684896	9872.12064615885	NA	NA	NA	1643.47670491536	1921.05649820964	1293.8876546224	190.593668619792	217.127502441406	195.315144856771	NA	NA	89.8992106119792	NA	272.02311706543	56.6533966064453	NA	5748.623046875	5057.958984375	4613.0107421875	NA	NA	NA	1843.79260253906	1100.583984375	1463.78424072266	560.891540527344	569.728942871094	542.050231933594	349.640441894531	356.879364013672	NA	NA	NA	NA	NA	NA	NA	NA	216.641265869141	440.752410888672	NA	NA	NA	NA	NA	NA
"B2RBD5"	7380.64868164063	6554.29193115234	6215.15524291992	216.511688232422	1343.3701171875	NA	NA	NA	968.482543945313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10169.138671875	7460.96728515625	NA	NA	18049.115234375	3983.91845703125	3225.3310546875	3691.64892578125	3466.18823242188	2926.689453125	3470.94677734375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	435.386749267578	2116.12377929688	NA	33814.2021484375	5067.3046875	6780.71069335938	1345.45776367188	1314.85217285156	1158.072265625	7354.54040527344	1972.33129882813	1142.52160644531	1165.63024902344	1744.13903808594	1794.50866699219	NA	306.933746337891	228.650619506836	13457.771484375	2447.35473632813	981.23681640625	2172.408203125	260087.078125	361437.421875	330340.8125	NA	NA	12087.1748046875	523851.3125	510550.9375	483255.71875	4655.64013671875	5336.15185546875	5576.80517578125	NA	NA	NA	NA	NA	NA	NA	NA	NA	1308.66125488281	275.166870117188	543.974990844727	21517.265625	21029.5	21090.984375	519813.932922363	81304.2421875	57905.80859375
"B4DI39"	8045.11572265625	3984.76375325521	3077.06884765625	418.471557617188	452.61420694987	507.931935628255	NA	NA	54.860850016276	25.4424565633138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	474.963806152344	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1247.05676269531	22727.359375	NA	NA	NA	NA	5010.94775390625	NA	NA	NA	NA	38426.25	48623.3515625	39968.43359375	2548.13671875	1845.24755859375	1772.4423828125	286.951629638672	533.502868652344	NA	24879.376953125	1440.22644042969	964.666137695313	2665.94262695313	10768.3486328125	11140.7470703125	11011.6201171875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"A2VCQ5"	419194.05078125	390847.9375	369612.0625	56616.3916015625	48652.3833007813	55660.9248046875	1967.70239257813	NA	NA	3597.08764648438	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20681.25390625	NA	NA	1636.10229492188	1629.73168945313	1604.04016113281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	86275.2421875	99363.0546875	96316.8203125	915.95654296875	1023.13970947266	1050.20581054688	NA	254.627487182617	NA	45646.3671875	1515.779296875	NA	70653.0078125	NA	NA	NA	NA	NA	NA	NA	NA	NA	964.676391601563	817.42333984375	893.90625	NA	NA	NA	NA	NA	NA	NA	NA	NA	3695.72924804688	NA	NA	3734.10205078125	3352.86791992188	3910.13037109375	10419.857421875	NA	NA
"V9HWN7"	301529.939697266	290430.605957031	286899.643432617	139534.685760498	128551.640625	114860.578125	1890.44860839844	192.159271240234	646.813537597656	1467.92517089844	293.965789794922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2785.23413085938	NA	NA	NA	NA	NA	27990.9440917969	2338.25439453125	2993.30493164063	NA	NA	NA	6722.31201171875	8536.8671875	7285.35107421875	NA	NA	NA	NA	NA	NA	7463.9453125	493.989440917969	904.678100585938	21987.046875	67201.951171875	133999.401824951	110157.111877441	NA	NA	NA	50882.5111083984	41560.265625	34157.8220214844	9784.1201171875	9682.97857666016	8781.9951171875	NA	NA	NA	NA	281.967468261719	387.020294189453	221.792556762695	NA	351.886016845703	NA	8486.572265625	NA	57153.54296875	58990.662109375	55524.755859375	149349.546875	NA	NA
"Q02383"	NA	NA	NA	NA	NA	NA	NA	NA	NA	571.2001953125	NA	NA	NA	NA	NA	3162.849609375	NA	NA	NA	NA	NA	NA	NA	NA	NA	436.033660888672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12543.0141601563	11064.5258789063	11475.3913574219	6292.13427734375	9236.953125	6322.97998046875	69868.3704223633	56305.66796875	45959.64453125	1239.27001953125	2129.55834960938	2888.18994140625	2933.57238769531	2888.87646484375	1179.14807128906	NA	488.003875732422	NA	NA	NA	NA	641.625915527344	NA	NA	13030.0881347656	12346.1127929688	11716.4301757813	37490.6796875	NA	NA
"Q17RD7"	2656.04970296224	1866.55891927083	2575.94360351563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	213.492233276367	234.761810302734	NA	NA	23280.857421875	20836.416015625	12228.9833984375	NA	NA	NA	NA	921.671020507813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6582.64453125	NA	NA	66.661127726237	NA	NA	NA	808.678059895833	1098.17464192708	1194.61678059896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	76.5040435791016	2222.95393880208	285618.5625	NA	NA	NA	NA	NA	287256.09375	249951.625	239241.640625	45411.5283203125	60168.1381835938	63392.474609375	37356.1362304688	46377.548828125	24481.314453125	423.6748046875	NA	NA	331.098297119141	NA	313.236083984375	555122.945739746	NA	12071.6187744141	116323.57421875	121397.982421875	120518.974609375	250757.360839844	NA	NA
"A0A0A0MS93"	NA	NA	NA	NA	NA	NA	NA	NA	1093.13134765625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4863.2890625	3492.5009765625	2660.1240234375	NA	NA	NA	NA	NA	20842.337890625	23545.119140625	21207.41796875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12629.2900390625	NA	NA	NA	NA	985.495930989583	NA	NA	128.267598470052	143.693929036458	NA	2447.01611328125	2842.51554361979	2491.42985026042	NA	NA	NA	NA	NA	NA	NA	56.650868733724	490.95458984375	NA	2042.08536783854	702.863932291667	NA	NA	NA	NA	3471.42781575521	3715.14811197917	3175.81865437826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	89.8495788574219	NA	NA	NA	NA	NA	NA
"A5A158"	5180.13639322917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2377.3310546875	2008.888671875	2123.62939453125	NA	NA	NA	NA	NA	2134.52319335938	279.440887451172	352.467681884766	270.419921875	NA	NA	NA	NA	NA	NA	NA	NA	NA	4200.8818359375	5199.9501953125	3868.82470703125	662.426696777344	NA	NA	82536.9375	89594.4765625	69687.125	566.520751953125	462.279083251953	382.419128417969	NA	NA	NA	7824.41064453125	4952.9169921875	1600.59631347656	NA	33095.2208658854	35912.6608072917	34478.0260416667	NA	2290.97630818685	107.662862141927	340.89848836263	410.145365397135	3883.123143514	NA	NA	NA	NA	161.837707519531	365.170817057292	NA	NA	NA	NA	NA	NA	185.994812011719	195.106674194336	NA	NA	NA	NA	93.716542561849	NA	NA
"Q9P225"	18396.837890625	1150.53967285156	27346.4128417969	2456.404296875	1508.43737792969	1207.16271972656	NA	NA	NA	NA	146.978561401367	134.196640014648	136.552734375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1620.71606445313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2124.7568359375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	504.887847900391	533.767761230469	489.261535644531	NA	NA	NA	156.392532348633	101.935211181641	194.117431640625	NA	74.4141311645508	173.498565673828	NA	NA	NA	NA	NA	NA	NA	NA	727.693817138672	NA	13493.9133300781	1679.87573242188	2750.07635498047	3850.66345214844	2972.95315551758	3172.10961914063	NA	NA	NA	NA	NA	NA	NA	200.52978515625	NA	3607.88032531738	4211.75991821289	4188.63641357422	NA	NA	NA
"D3DTX7"	1331.66088867188	1588.8935546875	1305.31852213542	156.586212158203	225.641052246094	157.786844889323	33.3476053873698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23887.009765625	NA	NA	NA	NA	NA	NA	34205.53515625	NA	NA	27412.07421875	NA	NA	3178.67431640625	2526.23876953125	3318.00614420573	NA	NA	NA	4790.9287516276	5995.6483968099	4491.17069498698	221.3408203125	167.826670328776	139.531717936198	NA	NA	NA	NA	480.870727539063	1373.20692952474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"A0N5G5"	6984.48697916667	613.986124674479	1127.37190755208	230.084269205729	573.584228515625	100.519948323568	NA	25.1657002766927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	126.560546875	NA	10251.2783203125	9703.0556640625	9747.431640625	NA	NA	534.335998535156	548.742431640625	579.831237792969	2354.25708007813	2125.70654296875	2143.42724609375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	577.226236979167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	628407.776123047	573339.765625	478984.234924316	NA	NA	NA	14432.8276367188	11934.6906738281	8144.35925292969	34355.25390625	38189.984375	40781.76171875	NA	NA	NA	342.157104492188	159.412490844727	NA	140.549697875977	116.435478210449	112.49976348877	255.012847900391	NA	893.94482421875	NA	NA	NA	114.382881164551	45.7734489440918	NA
"A0A0A7C5D5"	247339.1953125	78658.6171875	76372.4609375	NA	NA	NA	7022.65869140625	628.657165527344	637.4384765625	4902.37841796875	NA	275.061340332031	293.866119384766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1091.72155761719	881.234741210938	1052.27575683594	NA	NA	NA	NA	NA	NA	NA	NA	NA	5214.4541015625	16845.056640625	10147.8720703125	NA	NA	NA	9294.26643880208	9141.52001953125	11265.271484375	283.003946940104	209.426289876302	216.749674479167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.4524421691895	36.8972524007161	NA	8797.8896077474	NA	5541.568359375	NA	NA	NA	1961.16621907552	1815.22932942708	1362.91373697917	197.443298339844	215.559488932292	NA	130.467753092448	113.473266601563	141.845041910807	NA	NA	81.9739481608073	14756.7566935221	16028.8817952474	15441.6472473145	NA	257.003311157227	297.367177327474	217.941060384115	119.485239664714	141.692220052083	NA	NA	178.898701985677
"A0A024R486"	18591.52734375	NA	NA	254081.2421875	233699.62109375	176237.40625	909.887969970703	565.77685546875	NA	419.825042724609	NA	NA	NA	NA	NA	NA	NA	202.115600585938	NA	115.094261169434	NA	NA	NA	NA	NA	131.228256225586	150.066650390625	NA	122.425964355469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	111611.293762207	113919.142089844	132880.40625	448.095336914063	287.279449462891	274.9287109375	172081.078125	178468.828125	144570.796875	348.975494384766	216.917907714844	164.635238647461	NA	NA	NA	25539.643157959	NA	58.421443939209	3682.86499786377	31311.10546875	26743.931640625	116233.2578125	NA	NA	NA	NA	10513.5616455078	7826.8798828125	944.448425292969	1329.39862060547	1391.23327636719	NA	NA	NA	NA	256.843322753906	270.624969482422	NA	NA	NA	2466.25708007813	2396.3623046875	NA	3302.15625	3028.42626953125	3338.96728515625	6003.224609375	212.992980957031	NA
"B4DNK4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	97.703498840332	NA	NA	158.721221923828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	335.889434814453	13234.7255859375	5880.16015625	NA	389.902923583984	NA	NA	5302.28063964844	5259.6796875	1445.93920898438	510.407958984375	NA	241.711883544922	NA	395.885467529297	NA	NA	NA	410.956512451172	NA	NA	NA	NA	NA	NA	NA	23763.02734375	18256.6953125	17065.673828125	2046.388671875	2193.00561523438	1877.37121582031	1335.53576660156	1029.947265625	934.462585449219	NA	NA	NA	NA	NA	NA	864.967803955078	259.460235595703	464.469482421875	3770.44360351563	4342.82177734375	4155.18017578125	35512.93359375	2049.40087890625	1749.69934082031
"Q08AK7"	50358.185546875	2003.15771484375	28573.146484375	NA	NA	NA	1124.03466796875	NA	NA	1044.36706542969	312.634002685547	110.897636413574	139.005126953125	NA	NA	NA	NA	32.0006217956543	NA	62.0311546325684	NA	NA	NA	345.9501953125	673.347961425781	NA	NA	634.891906738281	NA	508.089141845703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	53244.5234375	46366.68359375	81.9521128336589	1144.44718424479	1416.89900716146	1058.58272298177	NA	NA	NA	505.468119303385	264.117635091146	271.240783691406	NA	NA	NA	314.797078450521	486.435582478841	109.988657633464	NA	114.048665364583	278.049580891927	NA	243703.8984375	112688.984375	285225.3984375	NA	NA	NA	13920.1123046875	20541.1435546875	8192.25903320313	1029.169921875	1657.5888671875	1600.568359375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7980.63623046875	7731.4765625	8598.5947265625	145698.359375	3659.83422851563	NA
"Q2Y0W8"	116.912760416667	NA	NA	NA	NA	3446.93587239583	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	178.887664794922	NA	1858.54467773438	NA	1326.34411621094	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	77152.8671875	89505.546875	81518.53125	NA	NA	NA	NA	NA	NA	2466.50122070313	NA	NA	317.237915039063	98744.0234375	239370.1171875	399002.078125	NA	NA	NA	210456.61328125	187946.16015625	172527.03125	NA	NA	NA	NA	NA	NA	NA	NA	NA	340.183502197266	NA	338.945068359375	1793.77416992188	NA	NA	NA	NA	NA	817.94287109375	NA	NA
"A3KPE2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	567.263488769531	410.391662597656	479.648742675781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2642.876953125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5633.97900390625	8910.68530273438	8317.705078125	NA	NA	NA	102159.3203125	107523.963378906	90021.4219970703	NA	NA	NA	NA	NA	NA	610.949096679688	516.501098632813	607.187622070313	NA	18787.9375	12435.5556640625	15678.5771484375	NA	NA	NA	745.560668945313	1017.64154052734	647.462768554688	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"V9HWF4"	38161.556640625	20581.73828125	NA	14423.6962890625	NA	75285.3515625	721.374755859375	216.148559570313	717.536315917969	484.002990722656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	74210.1484375	NA	NA	675.442565917969	174.311055501302	8309.72591145833	29427.320505778	1060.89851888021	786.425211588542	681.273763020833	117.328531901042	NA	NA	NA	NA	NA	NA	107.290069580078	NA	NA	NA	NA	100.057698567708	NA	109.841603597005	890.638468424479	NA	NA	NA	NA	NA	1413.06282552083	NA	223.355204264323
"A0A0S2Z2Z6"	5686.138671875	NA	8215.1611328125	NA	NA	NA	NA	NA	NA	NA	936.475952148438	866.121704101563	912.739990234375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	512.29296875	NA	478.223663330078	NA	NA	NA	NA	NA	NA	NA	NA	1099.46008300781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1207.51684570313	371.123372395833	559.187866210938	NA	NA	NA	3473.28548177083	NA	2022.01546223958	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2010414.9375	1980749.16666667	2035509.91666667	NA	NA	NA	17716.826171875	23558.1477864583	17046.8317057292	NA	NA	158.20258585612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	88.8388366699219	NA	NA	NA	NA	NA	NA
"Q13099-3"	3480.27311197917	NA	NA	4432.5341796875	NA	NA	NA	67.8432006835938	589.242258707682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	285.084625244141	365.88232421875	NA	NA	NA	NA	NA	127401.546875	122779.0234375	74482.9453125	NA	19923.9921875	10394.232421875	152760.815429688	143529.28515625	131445.932495117	814.532989501953	350.413757324219	551.882019042969	NA	NA	NA	NA	223.181243896484	NA	433.429809570313	NA	NA	NA	989.092102050781	NA	2492.33081054688	2324.88916015625	2260.56811523438	132362.984375	NA	NA
"Q7L7L0"	10602417	10464521.03125	7528357.26367188	NA	NA	NA	53396.984375	NA	NA	229927.354614258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	96.192138671875	76.903554280599	114.952850341797	912.498718261719	10077.6075439453	542.075500488281	NA	NA	NA	6197.00317382813	5471.08032226563	4631.72036743164	NA	106.856674194336	121.000022888184	NA	NA	NA	NA	NA	NA	228.619842529297	156.504623413086	213.996627807617	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q8TBZ7"	4685.70166015625	9607.771484375	NA	NA	NA	NA	1142.6015625	NA	171.059951782227	1776.84399414063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7654.9716796875	5346.20825195313	4550.51647949219	NA	NA	NA	5813.72509765625	8035.12884521484	5820.07177734375	NA	NA	NA	NA	NA	NA	NA	NA	139.437850952148	NA	15152.1423339844	8326.125	14156.3969930013	NA	NA	NA	6172.85233561198	3564.21516927083	4917.94774373372	273.860697428385	137.983256022135	235.639266967773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	168.185607910156	NA	NA	188.94612121582	108.688680013021	NA	NA	36.6903915405273
"B4E3Q9"	154149.734619141	164326.544311523	145372.808349609	NA	225.655014038086	203.266448974609	NA	42.404655456543	NA	NA	1026.13256835938	931.255737304688	1214.3759765625	NA	23.8998794555664	NA	NA	NA	NA	NA	NA	NA	NA	2298.51953125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1846.45149739583	2283.82454427083	1999.310546875	NA	NA	NA	1280.69903564453	334.047912597656	711.566609700521	NA	77.4761962890625	NA	124.813954671224	271.69536336263	112.508087158203	NA	NA	NA	35.096669514974	1282.09358723958	1928.24157714844	1103.71590169271	NA	NA	NA	2825.39811197917	2650.91422526042	2323.17106119792	NA	NA	NA	NA	129.505869547526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60.5279871622721
"B7Z3V1"	37122.2161458333	21481.2565104167	18176.9604288737	11273.7604166667	NA	NA	NA	25.8350016276042	NA	34.9976603190104	NA	NA	NA	NA	NA	NA	271.638885498047	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	405.280975341797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	435.230285644531	NA	268.612457275391	NA	1882.70194498698	1835.00797526042	934.601888020833	520.478841145833	281.447143554688	289.261779785156	215.404642740885	NA	200.136372884115	NA	NA	NA	NA	146.00336710612	105.105092366536	NA	NA	NA	NA	224167.973958333	218148.890625	196284.375	NA	NA	NA	417.10693359375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P18206"	NA	8474.76171875	10401.5078125	NA	NA	NA	33054.6171875	NA	NA	31971.314453125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	406.091400146484	114.410308837891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8147.9150390625	NA	NA	NA	NA	NA	638.974670410156	669.422546386719	1719.69360351563	NA	NA	NA	NA	NA	NA	5341.34326171875	1126.72998046875	2970.85775756836	NA	NA	2764.37548828125	2707.19555664063	4046.27416992188	3943.57495117188	NA	46545.51953125	40887.8076171875	37056.5234375	NA	183.560607910156	NA	276.665985107422	224.507125854492	NA	NA	NA	NA	NA	NA	NA	100.701599121094	NA	NA	22400.947265625	NA	24008.2778015137	53698.9840698242	63.2471313476563	NA
